plant_genus_species,taxon,MF,abscission_num,herbarium,date,month,month_cat,day,year,doy,state,phenology,county,ch_leafremoved,skel,unknown.lesions,stippling,blotch.mine,serpentine.mine,leafminer.oviholes,leaf.galls,leaf.roller,sooty.mould,aphids,spidermites,softscaleinsects
lespedeza_hirta,rosid,M,NA,NEBC,2013-08-03,8,August,3,1913,215,Massachusetts,flowering,Barnstable,4,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,F,1248,GRAY,2016-08-21,8,August,21,1916,234,Massachusetts,flowering,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,1519,GRAY,2016-09-20,9,September,20,1916,264,Massachusetts,not,Dukes,2,0,0,0,3,0,0,3,0,0,0,0,0
lespedeza_hirta,rosid,M,5129,NEBC,2011-09-30,9,September,30,1911,273,Massachusetts,not,Dukes,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,1426,GRAY,2017-09-05,9,September,5,1917,248,Massachusetts,not,Dukes,2,3,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,9549,GRAY,2024-09-05,9,September,5,1924,249,Massachusetts,flowering,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,1426,NEBC,2017-09-05,9,September,5,1917,248,Massachusetts,flowering,Dukes,3,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2011-06-05,6,June,5,1911,156,Massachusetts,not,Nantucket,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,1933-08-13,8,August,13,1933,225,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,25137,NEBC,1950-08-26,8,August,26,1950,238,Massachusetts,not,Worcester,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,25112,NEBC,1950-08-10,8,August,10,1950,222,Massachusetts,not,Worcester,3,1,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,F,NA,NEBC,1934-09-16,9,September,16,1934,259,Massachusetts,flowering,Worcester,0,0,0,0,4,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,97,GRAY,2008-08-18,8,August,18,1908,231,Massachusetts,flowering,Franklin,4,4,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2013-08-27,8,August,27,1913,239,Massachusetts,flowering,Hampden,0,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2011-08-03,8,August,3,1911,215,Massachusetts,not,Berkshire,3,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2003-09-13,9,September,13,1903,256,Rhode_Island,not,Providence,2,2,0,0,2,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2010-08-31,8,August,31,1910,243,Rhode_Island,flowering,Newport,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,1938-09-02,9,September,2,1938,245,Rhode_Island,flowering,Kent,2,0,0,0,2,0,0,1,0,0,0,0,0
lespedeza_hirta,rosid,M,"11,360",NEBC,2014-09-05,9,September,5,1914,248,Rhode_Island,not,Washington,1,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,5816,NEBC,2027-09-13,9,September,13,1927,256,Connecticut,not,Windham,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,74,NEBC,1931-10-25,10,October,25,1931,298,Massachusetts,flowering,Essex,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,527,NEBC,2013-09-16,9,September,16,1913,259,Massachusetts,flowering,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,368,NEBC,2013-08-21,8,August,21,1913,233,Massachusetts,flowering,Essex,1,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2020-07-29,7,July,29,1920,211,Massachusetts,flowering,Middlesex,2,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2020-08-19,8,August,19,1920,232,Massachusetts,flowering,Middlesex,2,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,1932-06-24,6,June,24,1932,176,Massachusetts,flowering,Middlesex,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2003-09-19,9,September,19,1903,262,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,1933-07-12,7,July,12,1933,193,Massachusetts,CHECK,Norfolk,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,1934-07-04,7,July,4,1934,185,Massachusetts,CHECK,Norfolk,4,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,1942-08-30,8,August,30,1942,242,Massachusetts,CHECK,Norfolk,1,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2029-09-29,9,September,29,1929,272,Massachusetts,flowering,Plymouth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ludwigia_palustris,rosid,M,NA,GRAY,2012-09-04,9,September,4,1912,248,Massachusetts,flowering,Bristol,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2009-09-25,9,September,25,1909,268,Massachusetts,flowering,Bristol,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,812,NEBC,2011-07-14,7,July,14,1911,195,Massachusetts,flowering,Bristol,5,0,0,0,0,0,0,0,0,3,0,0,0
ludwigia_palustris,rosid,M,18819,NEBC,2019-07-24,7,July,24,1919,205,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,17202,NEBC,2018-09-07,9,September,7,1918,250,Massachusetts,flowering,Barnstable,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,5110,NEBC,1938-08-18,8,August,18,1938,230,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,18820,NEBC,2019-08-18,8,August,18,1919,230,Massachusetts,flowering,Barnstable,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,3062,NEBC,2014-08-22,8,August,22,1914,234,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,1568,NEBC,2012-09-11,9,September,11,1912,255,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,624,NEBC,2008-08-17,8,August,17,1908,230,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,650,NEBC,2027-08-19,8,August,19,1927,231,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,4670,NEBC,1935-07-23,7,July,23,1935,204,Massachusetts,not,Dukes,5,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,F,1288,NEBC,2016-08-23,8,August,23,1916,236,Massachusetts,not,Dukes,5,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2011-07-25,7,July,25,1911,206,Massachusetts,flowering,Nantucket,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,1935-09-03,9,September,3,1935,246,Massachusetts,flowering,Worcester,5,3,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2013-09-01,9,September,1,1913,244,Massachusetts,not,Franklin,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,57573,NEBC,2029-09-21,9,September,21,1929,264,Massachusetts,flowering,Franklin,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,G268,NEBC,2025-08-14,8,August,14,1925,226,Massachusetts,flowering,Hampden,1,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2012-07-07,7,July,7,1912,189,Massachusetts,CHECK,Berkshire,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2007-09-04,9,September,4,1907,247,Rhode_Island,not,Providence,5,0,0,0,0,0,0,0,0,5,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2029-09-15,9,September,15,1929,258,Rhode_Island,flowering,Providence,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,GRAY,2019-09-01,9,September,1,1919,244,Rhode_Island,flowering,Washington,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,2019-08-31,8,August,31,1919,243,Rhode_Island,flowering,Washington,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,GRAY,2014-09-19,9,September,19,1914,262,Connecticut,flowering,New_London,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,GRAY,2006-08-29,8,August,29,1906,241,Connecticut,flowering,New_London,2,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,NA,NEBC,1934-09-01,9,September,1,1934,244,Connecticut,flowering,New_London,4,1,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,11507,GRAY,1932-10-03,10,October,3,1932,277,Connecticut,flowering,New_London,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,5266,NEBC,2023-08-20,8,August,20,1923,232,Connecticut,flowering,Tolland,3,0,0,0,0,0,0,0,0,3,0,0,0
ludwigia_palustris,rosid,M,2299,NEBC,2007-09-16,9,September,16,1907,259,Connecticut,not,Hartford,3,0,3,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,54,NEBC,1931-07-26,7,July,26,1931,207,Massachusetts,flowering,Essex,0,0,0,4,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2013-07-13,7,July,13,1913,194,Massachusetts,flowering,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,1933-09-26,9,September,26,1933,269,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,14941,NEBC,1937-07-28,7,July,28,1937,209,Massachusetts,flowering,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2002-09-03,9,September,3,1902,246,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,19203,NEBC,1951-08-04,8,August,4,1951,216,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,4273,NEBC,2003-08-23,8,August,23,1903,235,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2002-08-01,8,August,1,1902,213,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,1933-08-11,8,August,11,1933,223,Massachusetts,flowering,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2020-08-05,8,August,5,1920,218,Massachusetts,flowering,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,4993,NEBC,1937-09-06,9,September,6,1937,249,Massachusetts,flowering,Plymouth,0,1,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,9809,NEBC,2013-08-26,8,August,26,1913,238,Massachusetts,flowering,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,F,NA,GRAY,2018-08-12,8,August,12,1918,224,Massachusetts,flowering,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,1945-09-03,9,September,3,1945,246,Massachusetts,flowering,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2029-09-28,9,September,28,1929,271,Massachusetts,flowering,Bristol,2,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,16917,NEBC,1940-08-22,8,August,22,1940,235,Massachusetts,flowering,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,465,NEBC,2013-08-08,8,August,8,1913,220,Massachusetts,flowering,Bristol,1,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,21218,GRAY,1950-08-05,8,August,5,1950,217,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,GRAY,2024-09-06,9,September,6,1924,250,Massachusetts,flowering,Dukes,0,0,0,1,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,1254,NEBC,2016-07-27,7,July,27,1916,209,Massachusetts,flowering,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,26237,NEBC,1951-07-29,7,July,29,1951,210,Massachusetts,flowering,Worcester,1,0,1,1,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2004-07-17,7,July,17,1904,199,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,1951-08-25,8,August,25,1951,237,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,31306,NEBC,1954-08-18,8,August,18,1954,230,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,F,NA,NEBC,1953-09-06,9,September,6,1953,249,Massachusetts,flowering,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,529,GRAY,2012-08-11,8,August,11,1912,224,Massachusetts,flowering,Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2014-09-09,9,September,9,1914,252,Massachusetts,flowering,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2020-09-30,9,September,30,1920,274,Massachusetts,flowering,Berkshire,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2004-09-23,9,September,23,1904,267,Massachusetts,flowering,Berkshire,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,45528,NEBC,1941-08-23,8,August,23,1941,235,Rhode_Island,flowering,Providence,0,0,0,1,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,18767,NEBC,1947-07-10,7,July,10,1947,191,Rhode_Island,flowering,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,301,GRAY,2001-09-10,9,September,10,1901,253,Rhode_Island,flowering,Newport,2,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2023-09-01,9,September,1,1923,244,Rhode_Island,flowering,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2019-09-01,9,September,1,1919,244,Rhode_Island,flowering,Washington,1,0,0,0,0,0,0,0,0,3,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2013-08-21,8,August,21,1913,233,Rhode_Island,flowering,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2012-08-28,8,August,28,1912,241,Connecticut,flowering,New_London,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,6755,NEBC,2012-09-05,9,September,5,1912,249,Connecticut,flowering,New_London,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,GRAY,2001-08-05,8,August,5,1901,217,Connecticut,flowering,Hartford,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NEBC,2015-07-27,7,July,27,1915,208,Connecticut,flowering,New_Haven,0,0,0,0,0,0,0,0,0,1,0,0,0
polygala_sanguinea,rosid,M,NA,GRAY,1941-08-13,8,August,13,1941,225,Connecticut,flowering,Fairfield,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,15890a,NEBC,2015-09-11,9,September,11,1915,254,Massachusetts,not,Essex,1,0,0,0,0,2,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,AA,2024-08-02,8,August,2,1924,215,Massachusetts,not,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,31064,NEBC,1944-09-05,9,September,5,1944,249,Massachusetts,not,Middlesex,4,0,1,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,14949,NEBC,1937-07-28,7,July,28,1937,209,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,15736,NEBC,2015-07-30,7,July,30,1915,211,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,1934-09-12,9,September,12,1934,255,Massachusetts,not,Norfolk,5,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2008-08-01,8,August,1,1908,214,Massachusetts,not,Norfolk,1,0,0,1,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,16923,NEBC,1940-08-22,8,August,22,1940,235,Massachusetts,not,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,335,NEBC,1942-08-02,8,August,2,1942,214,Massachusetts,flowering,Norfolk,2,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,GRAY,2008-09-09,9,September,9,1908,253,Massachusetts,not,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,F,NA,GRAY,2018-08-12,8,August,12,1918,224,Massachusetts,flowering,Plymouth,1,1,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,2592,NEBC,1930-10-04,10,October,4,1930,277,Massachusetts,not,Plymouth,3,1,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,1941-08-30,8,August,30,1941,242,Massachusetts,not,Plymouth,3,0,1,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2029-09-28,9,September,28,1929,271,Massachusetts,not,Bristol,4,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,484,NEBC,2013-08-01,8,August,1,1913,213,Massachusetts,flowering,Bristol,4,2,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2023-09-14,9,September,14,1923,257,Massachusetts,not,Bristol,3,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2029-09-28,9,September,28,1929,271,Massachusetts,not,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,F,NA,NEBC,2002-08-18,8,August,18,1902,230,Massachusetts,flowering,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,3152,NEBC,2014-08-25,8,August,25,1914,237,Massachusetts,not,Barnstable,3,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,17110,NEBC,2018-08-27,8,August,27,1918,239,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2014-07-29,7,July,29,1914,210,Massachusetts,flowering,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,2337,NEBC,2027-08-01,8,August,1,1927,213,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,3095,NEBC,2014-08-22,8,August,22,1914,234,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,18768,NEBC,2019-07-27,7,July,27,1919,208,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2006-08-06,8,August,6,1906,218,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,C-18,NEBC,2017-08-15,8,August,15,1917,227,Massachusetts,not,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,3171,NEBC,2027-10-02,10,October,2,1927,275,Massachusetts,not,Dukes,2,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,F,1472,GRAY,2016-08-22,8,August,22,1916,235,Massachusetts,flowering,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,2748,NEBC,2027-08-26,8,August,26,1927,238,Massachusetts,flowering,Dukes,1,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,F,3016,NEBC,1934-09-16,9,September,16,1934,259,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,9141,GRAY,1936-08-20,8,August,20,1936,233,Massachusetts,flowering,Worcester,1,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2018-07-29,7,July,29,1918,210,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2019-08-30,8,August,30,1919,242,Rhode_Island,not,Washington,1,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2013-08-21,8,August,21,1913,233,Rhode_Island,not,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2019-08-31,8,August,31,1919,243,Rhode_Island,not,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,9927,NEBC,2013-08-19,8,August,19,1913,231,Rhode_Island,flowering,Newport,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,F,NA,NEBC,1944-08-11,8,August,11,1944,224,Connecticut,flowering,New_London,1,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,1545,NEBC,2012-08-27,8,August,27,1912,240,Connecticut,not,New_Haven,1,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,147,NEBC,2019-08-28,8,August,28,1919,240,Connecticut,not,Litchfield,0,0,0,0,0,0,0,0,0,0,0,0,0
triadenum_virginicum,rosid,M,NA,NEBC,2012-07-18,7,July,18,1912,200,Connecticut,not,Fairfield,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2006-08-05,8,August,5,1906,217,Massachusetts,not,Essex,3,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,1959-06-28,6,June,28,1959,179,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,6787,NEBC,2020-07-17,7,July,17,1920,199,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,F,NA,GRAY,2005-05-23,5,May,23,1905,143,Massachusetts,flowering,Norfolk,1,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,GRAY,2002-05-11,5,May,11,1902,131,Massachusetts,flowering,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2023-05-27,5,May,27,1923,147,Massachusetts,flowering,Bristol,2,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2005-05-16,5,May,16,1905,136,Massachusetts,flowering,Bristol,1,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,18812,NEBC,2019-08-07,8,August,7,1919,219,Massachusetts,not,Barnstable,2,2,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,6117,NEBC,2013-07-05,7,July,5,1913,186,Massachusetts,not,Dukes,0,1,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,12176,NEBC,2012-05-12,5,May,12,1912,133,Massachusetts,flowering,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2012-05-11,5,May,11,1912,132,Massachusetts,flowering,Franklin,0,1,0,1,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2015-05-30,5,May,30,1915,150,Massachusetts,flowering,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2012-05-30,5,May,30,1912,151,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,1943-08-18,8,August,18,1943,230,Massachusetts,not,Worcester,1,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,4951,NEBC,2017-09-03,9,September,3,1917,246,Massachusetts,not,Worcester,2,1,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2005-08-25,8,August,25,1905,237,Massachusetts,not,Franklin,1,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2021-06-18,6,June,18,1921,169,Massachusetts,not,Franklin,1,0,0,2,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2012-05-11,5,May,11,1912,132,Massachusetts,not,Franklin,2,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2013-05-17,5,May,17,1913,137,Massachusetts,flowering,Hampshire,2,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2013-05-17,5,May,17,1913,137,Massachusetts,flowering,Hampden,3,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2013-05-18,5,May,18,1913,138,Massachusetts,not,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2019-05-31,5,May,31,1919,151,Massachusetts,flowering,Berkshire,1,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,10011,GRAY,2013-06-24,6,June,24,1913,175,Massachusetts,not,Berkshire,1,0,0,1,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,4292,GRAY,2016-07-29,7,July,29,1916,211,Massachusetts,not,Berkshire,2,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,M,NA,NEBC,2019-05-31,5,May,31,1919,151,Massachusetts,flowering,Berkshire,0,0,0,0,0,0,0,0,0,0,0,0,0
viola_blanda,rosid,U,NA,NEBC,2018-05-30,5,May,30,1918,150,Massachusetts,flowering,Berkshire,1,0,0,0,0,0,0,0,0,0,0,0,0
